property_id,lat,lng,addr_street,suburb,number_of_houses,number_of_units,municipality,population,aus_born_perc,median_income,median_house_price,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
90763,-37.958817,145.066126,5 Friendship Square,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,1.338253457435121,39.0,1
89723,-37.97316,145.075561,1 / 17-19 Hilda Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19865,1.3308570950433984,42.0,1
89766,-37.95178,145.059651,1 Tintern Mews,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19872,1.6047000655327188,36.0,1
90500,-37.954554,145.067401,3 Warren Road,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,1.7560063596035564,39.0,1
89736,-37.971977,145.063629,1 Cobham Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,0.992664103925618,39.0,1
91071,-37.967244,145.081714,9 Monbulk Court,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19865,2.1812105263564496,42.0,1
90498,-37.970612,145.047064,3 Victor Avenue,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,0.7918447475220305,39.0,1
90936,-37.961183,145.081647,69 Beatrice Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19866,2.454049312792294,39.0,1
90964,-37.970082,145.071276,7 Ivy Street,CHELTENHAM,8087.0,5856.0,Kingston,18907.0,74%,"$1,233","$1,167,300",YARRA RANGES,19865,1.4170377979748503,42.0,1
94082,-38.074574,145.129459,1/4 Millicent Avenue,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.6179971590377952,58.0,1
94183,-38.073268,145.132668,3 Nellie Lane,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.9162203799662847,58.0,1
94193,-38.072059,145.132045,33 Westley Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.9006555405409203,58.0,1
94216,-38.079034,145.123985,539  Station Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.4809826301254186,58.0,1
94105,-38.073586,145.134995,14 Canberra Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,1.1116259678127893,58.0,1
94128,-38.078338,145.130389,19 Emma Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.7968110365903907,58.0,1
94079,-38.071382,145.1309,1/22 Westley Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.839756134094591,58.0,1
94138,-38.075609,145.126644,2 Poulson Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.3787791585055391,58.0,1
94246,-38.070718,145.130566,8 Westley Street,CARRUM,1725.0,1350.0,Kingston,12098.0,76%,"$1,305","$1,047,100",QUEENSCLIFFE,19858,0.8519278777560444,58.0,1
35986,-37.679442,145.039383,38 Bates Avenue,THOMASTOWN,7762.0,2091.0,Whittlesea,21735.0,49%,$900,"$691,800",CAMPASPE,20007,2.213937048973484,45.0,1
36053,-37.67902,145.030916,7 Philip Court,THOMASTOWN,7762.0,2091.0,Whittlesea,21735.0,49%,$900,"$691,800",CAMPASPE,20007,1.4730707490078063,45.0,1
36038,-37.679742,145.040815,61 Bickley Avenue,THOMASTOWN,7762.0,2091.0,Whittlesea,21735.0,49%,$900,"$691,800",CAMPASPE,20007,2.3387855738698025,45.0,1
36042,-37.6794,145.041168,67 Bickley Avenue,THOMASTOWN,7762.0,2091.0,Whittlesea,21735.0,49%,$900,"$691,800",CAMPASPE,20007,2.3712494606701258,45.0,1
36060,-37.681929,145.038042,8 Leslie Street,THOMASTOWN,7762.0,2091.0,Whittlesea,21735.0,49%,$900,"$691,800",CAMPASPE,20007,2.100987913714398,45.0,1
57380,-37.822283,145.075633,6 Victoria Avenue,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.549364294544129,19.0,1
57033,-37.820148,145.084413,13 Winson Green Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.5583163614426072,19.0,1
57104,-37.820195,145.07874,19 View Street,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.5251575254332842,19.0,1
57038,-37.819644,145.060491,14 Allenby Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19853,0.7866401114837133,15.0,1
57037,-37.821785,145.07275,14 Alexandra Avenue,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19892,0.6082645546105141,17.0,1
57184,-37.821575,145.084732,24 Faversham Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.44729562457574606,19.0,1
57432,-37.817276,145.073473,89 Mont Albert Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,1.0528902890410152,19.0,1
56980,-37.821145,145.085608,1/30 Faversham Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19894,0.44131465950654186,21.0,1
57124,-37.817551,145.06637,2 Athol Place,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19892,0.9424309326937248,17.0,1
56993,-37.825067,145.072216,10 Dudley Parade,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19892,0.3657545781764826,17.0,1
57453,-37.820263,145.07696,Cnr Hopetoun Avenue & Canterbury Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.6012448707126992,19.0,1
57436,-37.822546,145.077975,9 Boronia Street,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.3580846140912647,19.0,1
57377,-37.82078,145.060762,6 Pin Oak Court (off Gascoyne Street),CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19853,0.6693039248634478,15.0,1
57203,-37.820166,145.080272,28 Balwyn Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.48803502860637415,19.0,1
57370,-37.833384,145.078736,6 Cooba Street,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19851,0.7859723992907658,21.0,1
57057,-37.830898,145.07835,150 Prospect Hill Road,CANTERBURY,2781.0,1325.0,Boroondara,7418.0,80%,"$2,352","$2,875,800",MELBOURNE,19893,0.7572696197603412,19.0,1
15036,-37.719909,144.904651,16 Strathaird Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20033,1.5012061819246028,26.0,1
14983,-37.737318,144.923505,13 Collegian Avenue,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.7747192403167754,21.0,1
15213,-37.735546,144.919448,300 Napier Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,0.9366951049126029,23.0,1
15383,-37.733456,144.913345,53 Roland Avenue,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,1.3414960655683914,23.0,1
14926,-37.740868,144.912994,1 Merchiston Grove,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20036,0.9937012720591977,19.0,1
15366,-37.74239,144.9294,5 Wallace Crescent,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.22703440295490682,21.0,1
15414,-37.730823,144.91744,6 Fenacre Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,0.9469558122811691,23.0,1
15332,-37.725666,144.914627,45 Willonga Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20033,1.0516828982532507,26.0,1
15299,-37.741089,144.926514,4 Upland Road,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.28737253291149767,21.0,1
15077,-37.74134,144.927658,2 Hillsyde Parade,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.25241542876978357,21.0,1
15023,-37.740852,144.91149,15 Merchiston Grove,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20036,1.0920808086210676,19.0,1
15163,-37.73328,144.915783,26 Roland Avenue,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,1.1283330141795294,23.0,1
15143,-37.740269,144.920074,241 Napier Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.7369564544653435,21.0,1
15343,-37.73665,144.922513,48 Bournian Avenue,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,0.8250799905861126,23.0,1
14988,-37.738805,144.91818,13 Hayes Road,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.9646795229154161,21.0,1
15219,-37.734996,144.919078,308 Napier Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,0.9311605572087964,23.0,1
15029,-37.739149,144.921613,16 & 18 Glenview Road,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20035,0.7046532747549347,21.0,1
15057,-37.739825,144.908237,19 Cranwell Avenue,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20036,1.387750831170658,19.0,1
15232,-37.736328,144.91611,32 Kernan Street,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20034,1.2315766967426491,23.0,1
15271,-37.738029,144.911252,38 Carnarvon Road,STRATHMORE,3101.0,749.0,Moonee Valley,10591.0,81%,"$1,634","$1,643,800",KNOX,20036,1.3309837189108824,19.0,1
61554,-37.779237,145.240795,21 Daniel Court,WARRANWOOD,1338.0,178.0,Maroondah,28808.0,79%,"$1,393","$1,309,600",MACEDON RANGES,19879,3.7360890810713174,37.0,1
61349,-37.778526,145.241301,16 Daniel Court,WARRANWOOD,1338.0,178.0,Maroondah,28808.0,79%,"$1,393","$1,309,600",MACEDON RANGES,19879,3.8039168994694434,37.0,1
61342,-37.777517,145.25521,15 Wandarra Way,WARRANWOOD,1338.0,178.0,Maroondah,28808.0,79%,"$1,393","$1,309,600",MACEDON RANGES,19878,2.9945898312821835,41.0,1
62073,-37.780379,145.253049,5 Warranwood Road,WARRANWOOD,1338.0,178.0,Maroondah,28808.0,79%,"$1,393","$1,309,600",MACEDON RANGES,19878,2.9467187355861215,41.0,1
62215,-37.778532,145.254596,7 Berrywood Walk,WARRANWOOD,1338.0,178.0,Maroondah,28808.0,79%,"$1,393","$1,309,600",MACEDON RANGES,19878,2.9620420264345957,41.0,1
62159,-37.771157,145.251289,6 Sandhurst Grove,WARRANWOOD,1338.0,178.0,Maroondah,28808.0,79%,"$1,393","$1,309,600",MACEDON RANGES,19878,3.735471290119231,41.0,1
61562,-37.777959,145.249872,210 Wonga Road,WARRANWOOD,1338.0,178.0,Maroondah,28808.0,79%,"$1,393","$1,309,600",MACEDON RANGES,19878,3.3304448431840785,41.0,1
19512,-37.670157,144.903205,1 Devenish Court,WESTMEADOWS,2446.0,596.0,Hume,8623.0,74%,"$1,388","$684,900",LODDON,20030,2.037023510855631,32.0,1
19704,-37.678819,144.897801,32 Campbell Street,WESTMEADOWS,2446.0,596.0,Hume,8623.0,74%,"$1,388","$684,900",LODDON,20030,1.9784984709172388,32.0,1
19859,-37.670974,144.902748,9 Hesse Court,WESTMEADOWS,2446.0,596.0,Hume,8623.0,74%,"$1,388","$684,900",LODDON,20030,2.003673542566427,32.0,1
19735,-37.675632,144.894777,4/45 Riddell Street,WESTMEADOWS,2446.0,596.0,Hume,8623.0,74%,"$1,388","$684,900",LODDON,20030,2.338699845449839,32.0,1
19711,-37.678,144.900481,33 Raleigh Street,WESTMEADOWS,2446.0,596.0,Hume,8623.0,74%,"$1,388","$684,900",LODDON,20030,1.7767905728684192,32.0,1
19722,-37.673734,144.901198,38 Toora Drive,WESTMEADOWS,2446.0,596.0,Hume,8623.0,74%,"$1,388","$684,900",LODDON,20030,1.925492684687087,32.0,1
10742,-37.793559,144.918736,61 Willis Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20026,0.8903252897874712,no direct trip is available,0
10084,-37.792706,144.918713,143 Stockmans Way,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20026,0.9645437381746479,no direct trip is available,0
10296,-37.796698,144.929922,24 Ormond Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.32909345664576,9.0,1
10040,-37.791933,144.926894,13 Hopetoun Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.3798299502930381,9.0,1
10944,-37.788845,144.92984,9 Eastwood Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20040,0.18513945684343755,10.0,1
10448,-37.791087,144.92805,35 McCracken Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.3704866372154209,9.0,1
10110,-37.7942,144.926285,15 The Ridgeway,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.3758380336115871,9.0,1
10703,-37.79908,144.927673,6 Altona Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20026,0.2002800915502657,no direct trip is available,0
10182,-37.796184,144.932567,19 Chelmsford Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.3223071296454327,9.0,1
9987,-37.792335,144.931337,117 Rankins Road,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.17605551911970985,9.0,1
10491,-37.796352,144.934048,39 Chelmsford Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,19972,0.2976629224237953,9.0,1
10209,-37.79455,144.918003,2 Holsten Lane North,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20026,0.8594781379230281,no direct trip is available,0
10287,-37.792701,144.924557,24 Bayswater Road,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.5385021556430744,9.0,1
9877,-37.796365,144.932937,1 Albermarle Street,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.35752634457449733,9.0,1
10748,-37.791571,144.925508,62 Epsom Road,KENSINGTON,3940.0,4804.0,Melbourne,14523.0,62%,"$1,401","$1,202,200",SOUTH GIPPSLAND,20041,0.5051783529291475,9.0,1
29068,-37.807237,144.994133,55 Park Street,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19976,0.30371144672883077,17.0,1
28922,-37.808365,144.994246,22 Park Street,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19977,0.27350523270357086,15.0,1
28915,-37.807577,144.994283,213 Langridge Street,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19976,0.3428605030290416,17.0,1
29129,-37.800495,144.993759,8 Stafford Street,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19975,0.16083731218598823,18.0,1
28804,-37.806692,144.993577,13 Raphael Street,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19976,0.24159877715573155,17.0,1
29047,-37.805668,144.993749,45 Raphael Street,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19976,0.1271323279420775,17.0,1
28881,-37.802254,144.997586,196 Nicholson Street,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19976,0.4216784476536664,17.0,1
28948,-37.809225,144.998194,27 Lithgow St,ABBOTSFORD,2304.0,4706.0,Yarra,4025.0,68%,"$1,797","$1,299,400",BANYULE,19977,0.517496560576366,15.0,1
70566,-37.888719,145.105409,17 Hillcrest Avenue,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.782081130247915,no direct trip is available,0
70907,-37.875774,145.101639,87 Power Avenue,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.9496134870533063,no direct trip is available,0
70876,-37.881562,145.098954,72a Waverley Road,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,1.0798317660540913,no direct trip is available,0
70438,-37.886845,145.104553,1/22-24 Adrian Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,1.615900682175885,no direct trip is available,0
70468,-37.879659,145.097049,10 Elaroo Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.8107810626845072,no direct trip is available,0
70763,-37.884874,145.101625,39 Jacana Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,1.5121694096749758,no direct trip is available,0
70633,-37.877051,145.103863,20 Gooyong Avenue,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.8184589070744545,no direct trip is available,0
70843,-37.876019,145.104253,6 Gooyong Avenue,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19840,0.7392775981817399,no direct trip is available,0
70682,-37.888262,145.096341,27 Aikman Cres,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19917,1.5215964703841305,25.0,1
70630,-37.87509,145.093369,2/9 Myora Court,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.24987631221148487,no direct trip is available,0
70924,-37.877617,145.097826,9 Nioka Street,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.724090023931282,no direct trip is available,0
70459,-37.874351,145.093586,1/6 Myora Court,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.2569901637634767,no direct trip is available,0
70414,-37.873924,145.099106,1 Paringa Court,CHADSTONE,3244.0,1608.0,Monash,12357.0,65%,"$1,234","$1,217,700",MELTON,19839,0.7438542655319127,no direct trip is available,0
23644,-37.639933,144.890117,41A Simmington Circuit,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,3.9412850140225935,35.0,1
23304,-37.64815,144.898296,1 Aberdeen Avenue,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.8341012215894477,35.0,1
23447,-37.648076,144.905221,16 Nicholson Court,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.3328225021687854,35.0,1
23716,-37.655695,144.893352,6 Cameron Court,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.9419759186790504,35.0,1
23722,-37.646518,144.897441,6 Hartley Crescent,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.993238015005668,35.0,1
23517,-37.638251,144.906494,24 Castlehill Avenue,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,40220,2.548390400433565,36.0,1
23564,-37.658667,144.903865,3 Monte Carlo Court,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,1.972737106897987,35.0,1
23588,-37.651491,144.899561,32 Wallace Drive,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.5637767125617184,35.0,1
23431,-37.647329,144.899642,15 Kircaldy Court,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.7813131665948694,35.0,1
23621,-37.645429,144.902322,4 Arbroath Court,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.7167166590778917,35.0,1
23351,-37.647778,144.901077,10 Maclachlan Court,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,2.6482524197246646,35.0,1
23770,-37.646788,144.89681,7 Hartley Crescent,GREENVALE,6480.0,251.0,Hume,9120.0,72%,"$1,730","$942,100",HORSHAM,44817,3.0244022410496667,35.0,1
8749,-37.879478,144.761658,1 Kempton Court,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,19924,1.4348670948436426,no direct trip is available,0
8962,-37.883215,144.761675,2 Gundowring Drive,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,19924,1.8504353491616927,no direct trip is available,0
8800,-37.88422,144.755112,11 Sandstone Avenue,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,46468,1.7341335529927788,no direct trip is available,0
8919,-37.883461,144.753063,17 Anglers Court,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,46468,1.5919080342318865,no direct trip is available,0
8774,-37.885203,144.753661,10 Marlin Terrace,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,46468,1.792584022434775,no direct trip is available,0
9053,-37.884683,144.752902,37 Kingfisher Drive,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,46468,1.7177447241867587,no direct trip is available,0
8782,-37.882184,144.761848,106 Seabrook Blvd,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,19924,1.736503321108243,no direct trip is available,0
8974,-37.887559,144.760796,20 Staples Way,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,46468,2.2924902832872345,no direct trip is available,0
9001,-37.885868,144.753082,26 Spindrift Way,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,46468,1.8489667956978257,no direct trip is available,0
8741,-37.884284,144.760418,1 Alfred Langhorne Close,SEABROOK,1452.0,264.0,Hobsons Bay,29313.0,67%,"$1,221","$739,400",MACEDON RANGES,19924,1.9681702223546502,no direct trip is available,0
15736,-37.742138,144.890527,4 Coghlan Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20036,2.735835139692398,19.0,1
15810,-37.742579,144.891143,6 Moushall Avenue,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20037,2.664397620645609,16.0,1
15783,-37.746684,144.887088,51 Garnet Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20037,2.7644980249645354,16.0,1
15579,-37.748398,144.889557,18A Diamond Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20037,2.493243010876771,16.0,1
15534,-37.741973,144.885132,11 George Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20037,3.1494095957295873,16.0,1
15518,-37.745369,144.890882,1 Vaynor Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20037,2.523556107264601,16.0,1
15553,-37.736195,144.880323,13 Rutland Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20036,3.7796911091525245,19.0,1
15829,-37.741483,144.885413,7 George Street,NIDDRIE,2198.0,1140.0,Moonee Valley,13979.0,69%,"$1,204","$1,148,000",MANSFIELD,20037,3.155572814084232,16.0,1
85270,-37.878803,145.007202,144 Orrong Road,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,0.8634088414888292,no direct trip is available,0
85820,-37.882699,145.002528,73 Regent Street,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,0.2698077998497604,no direct trip is available,0
85497,-37.883821,145.010967,3 Edward Street,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,0.8907105000888799,no direct trip is available,0
85700,-37.895936,145.009509,5 Bertram Street,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19953,0.47668003211126,no direct trip is available,0
85463,-37.895138,145.011322,27 Oswald Street,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19953,0.6518663502822764,no direct trip is available,0
85475,-37.884252,145.015122,289 Kooyong Road,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,1.2509340739137271,no direct trip is available,0
85291,-37.881552,145.005386,16 Allison Road,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19954,0.5314753085087754,no direct trip is available,0
85850,-37.89113,145.007137,82 Shoobra Road,ELSTERNWICK,3005.0,3427.0,Glen Eira,10824.0,69%,"$1,497","$1,859,300",MORELAND,19953,0.6721380719715924,no direct trip is available,0
